"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-16 21:38:00",118115,12.51,26.12,696,507.3,1725,1259
"2023-08-16 21:39:00",118116,12.51,26.09,700.1,507.3,1735,1259
"2023-08-16 21:40:00",118117,12.51,26.06,700.1,508.3,1735,1261
"2023-08-16 21:41:00",118118,12.51,26.04,701.1,508.3,1738,1261
"2023-08-16 21:42:00",118119,12.51,26.01,702.1,511.4,1740,1269
"2023-08-16 21:43:00",118120,12.51,25.99,702.1,510.4,1740,1266
"2023-08-16 21:44:00",118121,12.51,25.96,700.1,511.4,1735,1269
"2023-08-16 21:45:00",118122,12.51,25.94,702.1,513.3,1738,1274
"2023-08-16 21:46:00",118123,12.51,25.91,703.1,513.3,1743,1274
"2023-08-16 21:47:00",118124,12.51,25.89,705.1,514.4,1748,1276
"2023-08-16 21:48:00",118125,12.51,25.86,705.1,514.4,1748,1276
"2023-08-16 21:49:00",118126,12.51,25.84,703.1,514.4,1743,1276
"2023-08-16 21:50:00",118127,12.51,25.81,705.1,516.4,1748,1281
"2023-08-16 21:51:00",118128,12.51,25.79,704.1,519.4,1745,1289
"2023-08-16 21:52:00",118129,12.51,25.77,704.1,519.4,1745,1289
"2023-08-16 21:53:00",118130,12.5,25.75,705.1,520.4,1748,1291
"2023-08-16 21:54:00",118131,12.51,25.72,705.1,520.4,1748,1291
"2023-08-16 21:55:00",118132,12.51,25.7,705.1,522.5,1748,1296
"2023-08-16 21:56:00",118133,12.51,25.68,712.2,524.5,1765,1301
"2023-08-16 21:57:00",118134,12.51,25.66,711.2,522.4,1763,1296
"2023-08-16 21:58:00",118135,12.51,25.64,711.2,521.4,1763,1294
"2023-08-16 21:59:00",118136,12.51,25.61,712.2,523.4,1765,1299
"2023-08-16 22:00:00",118137,12.51,25.59,711.2,526.5,1763,1306
"2023-08-16 22:01:00",118138,12.51,25.57,710.2,526.5,1760,1306
"2023-08-16 22:02:00",118139,12.51,25.55,711.2,526.5,1763,1306
"2023-08-16 22:03:00",118140,12.51,25.53,711.2,527.5,1763,1309
"2023-08-16 22:04:00",118141,12.51,25.51,712.2,528.5,1765,1311
"2023-08-16 22:05:00",118142,12.51,25.49,710.2,528.5,1760,1311
"2023-08-16 22:06:00",118143,12.51,25.47,712.2,533.5,1765,1324
"2023-08-16 22:07:00",118144,12.51,25.45,712.2,532.5,1765,1321
"2023-08-16 22:08:00",118145,12.51,25.43,712.2,530.5,1765,1316
"2023-08-16 22:09:00",118146,12.5,25.41,712.2,532.5,1765,1321
"2023-08-16 22:10:00",118147,12.5,25.39,712.2,532.5,1765,1321
"2023-08-16 22:11:00",118148,12.51,25.38,714.2,534.5,1770,1326
"2023-08-16 22:12:00",118149,12.51,25.36,714.2,533.5,1770,1324
"2023-08-16 22:13:00",118150,12.51,25.34,715.2,533.5,1773,1324
"2023-08-16 22:14:00",118151,12.51,25.32,714.2,534.5,1770,1326
"2023-08-16 22:15:00",118152,12.51,25.31,716.2,535.5,1775,1329
"2023-08-16 22:16:00",118153,12.51,25.29,715.2,535.5,1773,1329
"2023-08-16 22:17:00",118154,12.51,25.27,715.2,539.6,1773,1339
"2023-08-16 22:18:00",118155,12.51,25.25,716.2,540.6,1775,1341
"2023-08-16 22:19:00",118156,12.51,25.24,718.2,543.6,1778,1349
"2023-08-16 22:20:00",118157,12.51,25.22,716.2,544.6,1775,1351
"2023-08-16 22:21:00",118158,12.51,25.2,717.2,541.6,1778,1344
"2023-08-16 22:22:00",118159,12.51,25.19,718.2,542.6,1780,1346
"2023-08-16 22:23:00",118160,12.51,25.17,717.2,542.6,1778,1346
"2023-08-16 22:24:00",118161,12.51,25.15,718.2,541.6,1780,1344
"2023-08-16 22:25:00",118162,12.51,25.14,719.2,541.6,1783,1344
"2023-08-16 22:26:00",118163,12.51,25.12,717.2,542.6,1778,1346
"2023-08-16 22:27:00",118164,12.51,25.1,717.2,541.6,1778,1344
"2023-08-16 22:28:00",118165,12.51,25.09,717.2,543.6,1778,1349
"2023-08-16 22:29:00",118166,12.51,25.07,718.2,544.6,1780,1351
"2023-08-16 22:30:00",118167,12.5,25.05,718.2,548.6,1780,1361
"2023-08-16 22:31:00",118168,12.5,25.03,719.2,548.6,1782,1361
"2023-08-16 22:32:00",118169,12.5,25.02,725.3,550.6,1797,1366
"2023-08-16 22:33:00",118170,12.51,25,725.3,549.6,1798,1364
"2023-08-16 22:34:00",118171,12.51,24.98,717.2,550.6,1778,1366
"2023-08-16 22:35:00",118172,12.51,24.97,719.2,551.6,1782,1369
"2023-08-16 22:36:00",118173,12.51,24.95,719.2,551.6,1782,1369
"2023-08-16 22:37:00",118174,12.51,24.93,723.2,553.6,1793,1374
"2023-08-16 22:38:00",118175,12.51,24.91,723.2,554.6,1792,1376
"2023-08-16 22:39:00",118176,12.51,24.9,724.3,553.7,1795,1374
"2023-08-16 22:40:00",118177,12.51,24.88,722.2,551.6,1790,1369
"2023-08-16 22:41:00",118178,12.5,24.86,722.2,552.7,1790,1371
"2023-08-16 22:42:00",118179,12.51,24.84,724.3,557.7,1795,1384
"2023-08-16 22:43:00",118180,12.5,24.82,725.3,558.7,1798,1386
"2023-08-16 22:44:00",118181,12.51,24.8,727.3,557.7,1802,1384
"2023-08-16 22:45:00",118182,12.51,24.79,726.3,556.7,1800,1381
"2023-08-16 22:46:00",118183,12.49,24.77,726.3,557.7,1800,1384
"2023-08-16 22:47:00",118184,12.51,24.75,726.3,558.7,1800,1386
"2023-08-16 22:48:00",118185,12.51,24.73,725.3,557.7,1798,1384
"2023-08-16 22:49:00",118186,12.51,24.71,723.2,559.7,1792,1389
"2023-08-16 22:50:00",118187,12.5,24.69,725.3,566.8,1798,1406
"2023-08-16 22:51:00",118188,12.5,24.67,726.3,564.7,1800,1401
"2023-08-16 22:52:00",118189,12.5,24.66,729.3,563.8,1807,1399
"2023-08-16 22:53:00",118190,12.51,24.64,728.3,563.7,1805,1399
"2023-08-16 22:54:00",118191,12.51,24.62,728.3,564.7,1805,1401
"2023-08-16 22:55:00",118192,12.51,24.6,729.3,565.7,1808,1403
"2023-08-16 22:56:00",118193,12.51,24.58,729.3,564.7,1807,1401
"2023-08-16 22:57:00",118194,12.51,24.56,729.3,564.7,1807,1401
"2023-08-16 22:58:00",118195,12.51,24.55,729.3,568.7,1807,1411
"2023-08-16 22:59:00",118196,12.51,24.53,733.3,570.8,1817,1416
"2023-08-16 23:00:00",118197,12.51,24.51,732.3,568.8,1815,1411
"2023-08-16 23:01:00",118198,12.51,24.49,732.3,568.8,1815,1411
"2023-08-16 23:02:00",118199,12.51,24.47,732.3,568.7,1815,1411
"2023-08-16 23:03:00",118200,12.51,24.45,732.3,569.7,1815,1414
"2023-08-16 23:04:00",118201,12.51,24.44,731.3,569.8,1813,1414
"2023-08-16 23:05:00",118202,12.51,24.42,732.3,569.8,1815,1414
"2023-08-16 23:06:00",118203,12.51,24.4,733.3,570.8,1817,1416
"2023-08-16 23:07:00",118204,12.51,24.38,734.3,571.8,1820,1419
"2023-08-16 23:08:00",118205,12.5,24.36,733.3,577.9,1817,1434
"2023-08-16 23:09:00",118206,12.5,24.34,736.3,579.9,1825,1439
"2023-08-16 23:10:00",118207,12.5,24.33,734.3,579.9,1820,1439
"2023-08-16 23:11:00",118208,12.5,24.31,735.3,578.9,1823,1436
"2023-08-16 23:12:00",118209,12.51,24.29,734.3,578.9,1820,1436
"2023-08-16 23:13:00",118210,12.51,24.27,735.3,579.9,1822,1439
"2023-08-16 23:14:00",118211,12.51,24.25,734.3,578.9,1820,1436
"2023-08-16 23:15:00",118212,12.51,24.24,735.3,579.9,1822,1439
"2023-08-16 23:16:00",118213,12.51,24.22,736.3,587.9,1825,1459
"2023-08-16 23:17:00",118214,12.51,24.2,735.3,586.9,1822,1456
"2023-08-16 23:18:00",118215,12.51,24.18,737.3,586.9,1827,1456
"2023-08-16 23:19:00",118216,12.51,24.16,737.3,586.9,1827,1456
"2023-08-16 23:20:00",118217,12.51,24.15,738.3,582.9,1830,1446
"2023-08-16 23:21:00",118218,12.5,24.13,739.4,582.9,1833,1446
"2023-08-16 23:22:00",118219,12.5,24.11,741.3,582.9,1837,1446
"2023-08-16 23:23:00",118220,12.5,24.09,738.3,581.9,1830,1444
"2023-08-16 23:24:00",118221,12.5,24.07,739.4,583.9,1832,1449
"2023-08-16 23:25:00",118222,12.5,24.06,741.4,581.9,1837,1444
"2023-08-16 23:26:00",118223,12.51,24.04,739.4,584.9,1832,1451
"2023-08-16 23:27:00",118224,12.51,24.02,741.4,586.9,1837,1456
"2023-08-16 23:28:00",118225,12.51,24,740.3,586.9,1835,1456
"2023-08-16 23:29:00",118226,12.51,23.98,735.3,587.9,1823,1459
"2023-08-16 23:30:00",118227,12.51,23.97,737.3,590,1827,1464
"2023-08-16 23:31:00",118228,12.51,23.95,739.4,589.9,1832,1464
"2023-08-16 23:32:00",118229,12.51,23.93,739.4,588.9,1832,1461
"2023-08-16 23:33:00",118230,12.5,23.92,741.3,590.9,1837,1466
"2023-08-16 23:34:00",118231,12.5,23.9,741.4,592,1837,1469
"2023-08-16 23:35:00",118232,12.5,23.88,742.4,593,1840,1471
"2023-08-16 23:36:00",118233,12.51,23.87,740.4,594,1835,1474
"2023-08-16 23:37:00",118234,12.5,23.85,739.4,596,1832,1479
"2023-08-16 23:38:00",118235,12.51,23.83,739.4,594,1832,1474
"2023-08-16 23:39:00",118236,12.51,23.82,739.4,596,1832,1479
"2023-08-16 23:40:00",118237,12.51,23.8,739.4,596,1832,1479
"2023-08-16 23:41:00",118238,12.51,23.79,739.3,595,1832,1476
"2023-08-16 23:42:00",118239,12.51,23.77,740.4,597,1835,1481
"2023-08-16 23:43:00",118240,12.51,23.75,739.4,596,1832,1479
"2023-08-16 23:44:00",118241,12.51,23.74,739.4,599,1832,1486
"2023-08-16 23:45:00",118242,12.51,23.72,739.4,600,1832,1489
"2023-08-16 23:46:00",118243,12.51,23.71,738.3,602,1830,1494
"2023-08-16 23:47:00",118244,12.51,23.69,738.3,601,1830,1491
"2023-08-16 23:48:00",118245,12.5,23.68,738.3,601,1830,1491
"2023-08-16 23:49:00",118246,12.51,23.66,745.4,603,1847,1496
"2023-08-16 23:50:00",118247,12.51,23.65,744.4,602,1845,1494
"2023-08-16 23:51:00",118248,12.51,23.63,744.4,605.1,1845,1501
"2023-08-16 23:52:00",118249,12.51,23.62,743.4,604,1842,1498
"2023-08-16 23:53:00",118250,12.51,23.61,742.4,606.1,1840,1504
"2023-08-16 23:54:00",118251,12.5,23.59,744.4,606,1845,1504
"2023-08-16 23:55:00",118252,12.5,23.58,746.4,605,1850,1501
"2023-08-16 23:56:00",118253,12.5,23.56,744.4,607.1,1845,1506
"2023-08-16 23:57:00",118254,12.5,23.55,743.4,606,1842,1504
"2023-08-16 23:58:00",118255,12.5,23.53,746.4,605.1,1850,1501
"2023-08-16 23:59:00",118256,12.5,23.52,746.4,607,1850,1506
"2023-08-17 00:00:00",118257,12.49,23.5,747.4,608.1,1852,1509
"2023-08-17 00:01:00",118258,12.5,23.49,747.4,609.1,1852,1511
"2023-08-17 00:02:00",118259,12.5,23.47,747.4,610.1,1852,1514
"2023-08-17 00:03:00",118260,12.5,23.46,748.4,612.1,1855,1519
"2023-08-17 00:04:00",118261,12.5,23.44,748.4,616.1,1855,1529
"2023-08-17 00:05:00",118262,12.5,23.43,748.4,615.1,1855,1526
"2023-08-17 00:06:00",118263,12.5,23.41,748.4,616.2,1855,1529
"2023-08-17 00:07:00",118264,12.5,23.39,748.4,616.1,1855,1529
"2023-08-17 00:08:00",118265,12.51,23.38,747.4,616.1,1852,1529
"2023-08-17 00:09:00",118266,12.51,23.36,747.4,616.2,1852,1531
"2023-08-17 00:10:00",118267,12.51,23.34,747.4,618.1,1852,1534
"2023-08-17 00:11:00",118268,12.51,23.33,748.9,618.1,1857,1534
"2023-08-17 00:12:00",118269,12.51,23.31,748.4,618.1,1855,1534
"2023-08-17 00:13:00",118270,12.5,23.29,751.4,619.2,1862,1536
"2023-08-17 00:14:00",118271,12.51,23.28,752.4,619.2,1865,1536
"2023-08-17 00:15:00",118272,12.51,23.26,752.4,620.1,1865,1539
"2023-08-17 00:16:00",118273,12.51,23.24,753.5,620.2,1867,1539
"2023-08-17 00:17:00",118274,12.51,23.22,753.5,623.2,1867,1546
"2023-08-17 00:18:00",118275,12.5,23.2,754.5,623.2,1870,1546
"2023-08-17 00:19:00",118276,12.5,23.19,755.5,625.2,1872,1553
"2023-08-17 00:20:00",118277,12.5,23.17,755.4,626.2,1872,1553
"2023-08-17 00:21:00",118278,12.5,23.15,753.5,624.2,1867,1549
"2023-08-17 00:22:00",118279,12.5,23.13,753.4,626.2,1867,1554
"2023-08-17 00:23:00",118280,12.49,23.11,754.5,627.2,1870,1556
"2023-08-17 00:24:00",118281,12.5,23.1,756.5,628.2,1875,1559
"2023-08-17 00:25:00",118282,12.5,23.08,756.5,627.2,1875,1556
"2023-08-17 00:26:00",118283,12.5,23.06,754.5,627.2,1872,1556
"2023-08-17 00:27:00",118284,12.48,23.04,752.4,628.2,1865,1559
"2023-08-17 00:28:00",118285,12.5,23.02,753.5,630.2,1867,1564
"2023-08-17 00:29:00",118286,12.5,23.01,754.4,628.2,1870,1559
"2023-08-17 00:30:00",118287,12.5,22.99,754.4,631.3,1870,1566
"2023-08-17 00:31:00",118288,12.5,22.97,754.5,631.3,1870,1566
"2023-08-17 00:32:00",118289,12.5,22.95,764.5,635.3,1895,1576
"2023-08-17 00:33:00",118290,12.5,22.93,760.5,635.3,1885,1576
"2023-08-17 00:34:00",118291,12.5,22.92,757.5,635.3,1877,1576
"2023-08-17 00:35:00",118292,12.5,22.9,758.5,636.3,1880,1579
"2023-08-17 00:36:00",118293,12.5,22.88,759.5,636.3,1882,1579
"2023-08-17 00:37:00",118294,12.5,22.86,759.5,642.3,1882,1594
"2023-08-17 00:38:00",118295,12.49,22.84,758.5,642.3,1880,1594
"2023-08-17 00:39:00",118296,12.51,22.83,759.5,642.3,1882,1596
"2023-08-17 00:40:00",118297,12.51,22.81,762.5,642.3,1890,1594
"2023-08-17 00:41:00",118298,12.51,22.79,765.5,640.3,1897,1589
"2023-08-17 00:42:00",118299,12.51,22.77,762.5,645.3,1890,1601
"2023-08-17 00:43:00",118300,12.5,22.76,761.5,644.3,1887,1599
"2023-08-17 00:44:00",118301,12.5,22.74,761.5,644.3,1887,1596
"2023-08-17 00:45:00",118302,12.5,22.72,760.5,646.3,1885,1604
"2023-08-17 00:46:00",118303,12.5,22.71,761.5,644.3,1887,1598
"2023-08-17 00:47:00",118304,12.5,22.69,762.5,645.3,1890,1601
"2023-08-17 00:48:00",118305,12.5,22.67,761.5,643.3,1887,1596
"2023-08-17 00:49:00",118306,12.5,22.66,763.5,643.3,1892,1596
"2023-08-17 00:50:00",118307,12.5,22.64,763.5,642.3,1892,1594
"2023-08-17 00:51:00",118308,12.5,22.63,764.5,642.3,1895,1594
"2023-08-17 00:52:00",118309,12.5,22.61,765.5,644.3,1897,1599
"2023-08-17 00:53:00",118310,12.5,22.6,765.5,648.3,1897,1609
"2023-08-17 00:54:00",118311,12.5,22.58,767.5,648.4,1902,1609
"2023-08-17 00:55:00",118312,12.5,22.57,769.5,649.4,1907,1611
"2023-08-17 00:56:00",118313,12.5,22.55,769.6,650.4,1907,1614
"2023-08-17 00:57:00",118314,12.5,22.54,770.6,654.4,1910,1623
"2023-08-17 00:58:00",118315,12.5,22.52,770.6,652.4,1910,1619
"2023-08-17 00:59:00",118316,12.49,22.51,771.5,653.4,1912,1621
"2023-08-17 01:00:00",118317,12.51,22.49,771.5,654.4,1912,1623
"2023-08-17 01:01:00",118318,12.51,22.48,772.6,654.4,1915,1624
"2023-08-17 01:02:00",118319,12.5,22.46,774.6,654.4,1920,1624
"2023-08-17 01:03:00",118320,12.51,22.45,774.6,655.4,1917,1626
"2023-08-17 01:04:00",118321,12.51,22.43,775.6,655.4,1922,1626
"2023-08-17 01:05:00",118322,12.51,22.42,777.6,655.4,1927,1626
"2023-08-17 01:06:00",118323,12.51,22.4,779.6,655.4,1932,1626
"2023-08-17 01:07:00",118324,12.51,22.39,779.7,656.4,1932,1628
"2023-08-17 01:08:00",118325,12.51,22.38,778.6,658.4,1930,1633
"2023-08-17 01:09:00",118326,12.51,22.36,778.6,659.4,1930,1636
"2023-08-17 01:10:00",118327,12.51,22.35,778.6,663.5,1930,1646
"2023-08-17 01:11:00",118328,12.5,22.33,778.6,664.5,1930,1649
"2023-08-17 01:12:00",118329,12.5,22.32,778.6,667.5,1930,1656
"2023-08-17 01:13:00",118330,12.5,22.31,781.6,667.5,1937,1656
"2023-08-17 01:14:00",118331,12.51,22.29,784.7,669.5,1945,1661
"2023-08-17 01:15:00",118332,12.51,22.28,783.7,669.5,1942,1661
"2023-08-17 01:16:00",118333,12.51,22.27,783.7,670.5,1942,1664
"2023-08-17 01:17:00",118334,12.51,22.25,783.7,669.3,1942,1659
"2023-08-17 01:18:00",118335,12.5,22.24,789.7,670.5,1957,1663
"2023-08-17 01:19:00",118336,12.5,22.22,789.7,670.5,1957,1664
"2023-08-17 01:20:00",118337,12.5,22.21,790.7,669.5,1960,1661
"2023-08-17 01:21:00",118338,12.5,22.2,791.7,674.5,1962,1673
"2023-08-17 01:22:00",118339,12.51,22.18,792.7,677.6,1965,1681
"2023-08-17 01:23:00",118340,12.51,22.17,791.7,677.6,1962,1681
"2023-08-17 01:24:00",118341,12.51,22.16,791.7,676.6,1962,1679
"2023-08-17 01:25:00",118342,12.51,22.14,788.7,677.6,1955,1681
"2023-08-17 01:26:00",118343,12.51,22.13,790.7,682.6,1960,1693
"2023-08-17 01:27:00",118344,12.5,22.12,790.7,682.6,1960,1693
"2023-08-17 01:28:00",118345,12.51,22.1,794.8,685.6,1970,1701
"2023-08-17 01:29:00",118346,12.5,22.09,795.8,685.7,1972,1701
"2023-08-17 01:30:00",118347,12.51,22.08,796.7,686.6,1975,1704
"2023-08-17 01:31:00",118348,12.51,22.06,797.8,685.6,1977,1701
"2023-08-17 01:32:00",118349,12.5,22.05,803,685.6,1990,1701
"2023-08-17 01:33:00",118350,12.51,22.04,796.7,685.7,1975,1701
"2023-08-17 01:34:00",118351,12.5,22.03,801,685.6,1985,1701
"2023-08-17 01:35:00",118352,12.5,22.01,798.8,691.7,1980,1716
"2023-08-17 01:36:00",118353,12.5,22,797.8,689.6,1977,1711
"2023-08-17 01:37:00",118354,12.5,21.99,798.8,690.7,1980,1714
"2023-08-17 01:38:00",118355,12.5,21.98,795.7,690.7,1972,1714
"2023-08-17 01:39:00",118356,12.5,21.96,795.7,688.7,1972,1709
"2023-08-17 01:40:00",118357,12.5,21.95,802,692.7,1987,1718
"2023-08-17 01:41:00",118358,12.5,21.94,802,693.7,1987,1721
"2023-08-17 01:42:00",118359,12.5,21.93,802,696.7,1987,1728
"2023-08-17 01:43:00",118360,12.5,21.92,803,697.7,1990,1731
"2023-08-17 01:44:00",118361,12.5,21.9,805,697.7,1995,1731
"2023-08-17 01:45:00",118362,12.5,21.89,806,698.7,1997,1734
"2023-08-17 01:46:00",118363,12.5,21.88,804,697.7,1992,1731
"2023-08-17 01:47:00",118364,12.5,21.87,807,700.8,2000,1739
"2023-08-17 01:48:00",118365,12.5,21.86,804,700.7,1992,1738
"2023-08-17 01:49:00",118366,12.5,21.85,810,708.8,2007,1758
"2023-08-17 01:50:00",118367,12.5,21.84,811,702.8,2010,1744
"2023-08-17 01:51:00",118368,12.49,21.83,810,702.8,2007,1744
"2023-08-17 01:52:00",118369,12.49,21.81,811,701.8,2010,1741
"2023-08-17 01:53:00",118370,12.5,21.8,812,703.8,2012,1746
"2023-08-17 01:54:00",118371,12.5,21.79,809,704.8,2005,1748
"2023-08-17 01:55:00",118372,12.5,21.78,811,705.8,2010,1751
"2023-08-17 01:56:00",118373,12.5,21.77,812,711.8,2012,1766
"2023-08-17 01:57:00",118374,12.5,21.76,812,710.8,2012,1764
"2023-08-17 01:58:00",118375,12.5,21.74,814,712.8,2017,1768
"2023-08-17 01:59:00",118376,12.5,21.73,818,712.8,2027,1768
"2023-08-17 02:00:00",118377,12.5,21.72,820,714.8,2032,1773
"2023-08-17 02:01:00",118378,12.5,21.71,820,715.9,2032,1776
"2023-08-17 02:02:00",118379,12.5,21.7,820,712.8,2035,1768
"2023-08-17 02:03:00",118380,12.5,21.68,823,715.8,2040,1776
"2023-08-17 02:04:00",118381,12.5,21.67,824,717.9,2042,1781
"2023-08-17 02:05:00",118382,12.5,21.66,827,718.9,2050,1783
"2023-08-17 02:06:00",118383,12.5,21.65,827,716.9,2050,1779
"2023-08-17 02:07:00",118384,12.5,21.63,827,716.9,2050,1778
"2023-08-17 02:08:00",118385,12.5,21.62,827,717.9,2050,1781
"2023-08-17 02:09:00",118386,12.5,21.61,829,720.9,2054,1789
"2023-08-17 02:10:00",118387,12.5,21.6,830,722.9,2057,1793
"2023-08-17 02:11:00",118388,12.5,21.58,832,722.9,2062,1793
"2023-08-17 02:12:00",118389,12.5,21.57,833,729,2064,1809
"2023-08-17 02:13:00",118390,12.5,21.56,833,729,2064,1808
"2023-08-17 02:14:00",118391,12.5,21.55,836,726.9,2072,1803
"2023-08-17 02:15:00",118392,12.5,21.53,835,727.9,2070,1806
"2023-08-17 02:16:00",118393,12.5,21.52,837,729,2074,1809
"2023-08-17 02:17:00",118394,12.49,21.51,837,732,2074,1816
"2023-08-17 02:18:00",118395,12.5,21.5,837,730,2074,1811
"2023-08-17 02:19:00",118396,12.5,21.48,838,732,2077,1816
"2023-08-17 02:20:00",118397,12.49,21.47,846,732,2097,1816
"2023-08-17 02:21:00",118398,12.5,21.46,841,732,2084,1816
"2023-08-17 02:22:00",118399,12.5,21.44,839,732,2079,1816
"2023-08-17 02:23:00",118400,12.5,21.43,843,733,2089,1818
"2023-08-17 02:24:00",118401,12.5,21.42,842,735,2087,1823
"2023-08-17 02:25:00",118402,12.5,21.4,842,736,2087,1826
"2023-08-17 02:26:00",118403,12.5,21.39,842,737,2087,1829
"2023-08-17 02:27:00",118404,12.5,21.38,841,738,2084,1831
"2023-08-17 02:28:00",118405,12.49,21.36,843,744.1,2089,1846
"2023-08-17 02:29:00",118406,12.5,21.35,845,743,2094,1843
"2023-08-17 02:30:00",118407,12.5,21.33,845,742,2094,1841
"2023-08-17 02:31:00",118408,12.5,21.32,846,743,2097,1843
"2023-08-17 02:32:00",118409,12.5,21.31,848,743,2102,1843
"2023-08-17 02:33:00",118410,12.5,21.29,850,743.1,2107,1843
"2023-08-17 02:34:00",118411,12.49,21.28,851,742.1,2109,1841
"2023-08-17 02:35:00",118412,12.49,21.27,851,743,2109,1843
"2023-08-17 02:36:00",118413,12.5,21.25,857,747.1,2124,1854
"2023-08-17 02:37:00",118414,12.5,21.24,858,747.1,2127,1854
"2023-08-17 02:38:00",118415,12.49,21.22,856,748.1,2122,1856
"2023-08-17 02:39:00",118416,12.5,21.21,856,750.1,2122,1861
"2023-08-17 02:40:00",118417,12.5,21.2,858,753.1,2127,1869
"2023-08-17 02:41:00",118418,12.5,21.18,859,753.1,2129,1868
"2023-08-17 02:42:00",118419,12.5,21.17,859,753.1,2129,1869
"2023-08-17 02:43:00",118420,12.5,21.15,859,753.2,2129,1869
"2023-08-17 02:44:00",118421,12.5,21.14,859,755.2,2129,1874
"2023-08-17 02:45:00",118422,12.5,21.13,860,756.2,2132,1876
"2023-08-17 02:46:00",118423,12.5,21.11,859,759.2,2129,1884
"2023-08-17 02:47:00",118424,12.5,21.1,862,761.2,2134,1888
"2023-08-17 02:48:00",118425,12.5,21.09,863,764.2,2139,1896
"2023-08-17 02:49:00",118426,12.5,21.08,864,765.2,2142,1898
"2023-08-17 02:50:00",118427,12.5,21.06,864,763.2,2142,1894
"2023-08-17 02:51:00",118428,12.5,21.05,866,765.2,2147,1898
"2023-08-17 02:52:00",118429,12.5,21.04,877,763.2,2174,1893
"2023-08-17 02:53:00",118430,12.49,21.02,877,767.3,2174,1904
"2023-08-17 02:54:00",118431,12.5,21.01,876,767.3,2172,1903
"2023-08-17 02:55:00",118432,12.5,21,877,768.3,2174,1906
"2023-08-17 02:56:00",118433,12.5,20.99,877,769.3,2174,1908
"2023-08-17 02:57:00",118434,12.5,20.98,874,769.2,2167,1908
"2023-08-17 02:58:00",118435,12.5,20.96,876,771.3,2172,1914
"2023-08-17 02:59:00",118436,12.49,20.95,873,773.3,2164,1918
"2023-08-17 03:00:00",118437,12.5,20.94,874,773.3,2167,1918
"2023-08-17 03:01:00",118438,12.5,20.93,873,776.3,2164,1926
"2023-08-17 03:02:00",118439,12.5,20.92,876,779.3,2172,1933
"2023-08-17 03:03:00",118440,12.5,20.91,877,778.3,2174,1931
"2023-08-17 03:04:00",118441,12.49,20.9,878,778.3,2177,1931
"2023-08-17 03:05:00",118442,12.5,20.89,883,777.3,2189,1929
"2023-08-17 03:06:00",118443,12.5,20.88,882,778.3,2187,1931
"2023-08-17 03:07:00",118444,12.5,20.87,882,783.3,2187,1956
"2023-08-17 03:08:00",118445,12.5,20.86,882,789.4,2187,1958
"2023-08-17 03:09:00",118446,12.5,20.85,882,788.4,2187,1956
"2023-08-17 03:10:00",118447,12.5,20.84,882,788.4,2187,1956
"2023-08-17 03:11:00",118448,12.5,20.83,884,789.4,2192,1959
"2023-08-17 03:12:00",118449,12.5,20.82,878,788.4,2177,1953
"2023-08-17 03:13:00",118450,12.49,20.81,879,789.4,2179,1959
"2023-08-17 03:14:00",118451,12.5,20.8,884,790.4,2192,1961
"2023-08-17 03:15:00",118452,12.49,20.79,884,794.4,2192,1971
"2023-08-17 03:16:00",118453,12.5,20.79,889,794.4,2204,1971
"2023-08-17 03:17:00",118454,12.49,20.78,889,793.4,2204,1970
"2023-08-17 03:18:00",118455,12.5,20.77,890,794.4,2207,1971
"2023-08-17 03:19:00",118456,12.5,20.76,892,793.5,2212,1968
"2023-08-17 03:20:00",118457,12.5,20.75,892,796.4,2212,1976
"2023-08-17 03:21:00",118458,12.5,20.74,891,796.5,2209,1976
"2023-08-17 03:22:00",118459,12.49,20.74,891,797.5,2209,1978
"2023-08-17 03:23:00",118460,12.5,20.73,890,799.5,2207,1983
"2023-08-17 03:24:00",118461,12.5,20.72,893,801,2214,1986
"2023-08-17 03:25:00",118462,12.5,20.71,898,802,2227,1988
"2023-08-17 03:26:00",118463,12.49,20.7,900,804,2232,1994
"2023-08-17 03:27:00",118464,12.5,20.7,899,806,2229,1998
"2023-08-17 03:28:00",118465,12.5,20.69,899,804,2229,1994
"2023-08-17 03:29:00",118466,12.5,20.68,899,806,2229,1999
"2023-08-17 03:30:00",118467,12.5,20.67,901,806,2234,1998
"2023-08-17 03:31:00",118468,12.5,20.67,900,805,2232,1996
"2023-08-17 03:32:00",118469,12.5,20.66,901,810,2234,2008
"2023-08-17 03:33:00",118470,12.5,20.65,901,811,2234,2011
"2023-08-17 03:34:00",118471,12.5,20.65,902,812,2237,2014
"2023-08-17 03:35:00",118472,12.5,20.64,904,812,2242,2013
"2023-08-17 03:36:00",118473,12.49,20.63,906,814,2247,2018
"2023-08-17 03:37:00",118474,12.5,20.63,908,817,2252,2026
"2023-08-17 03:38:00",118475,12.5,20.62,908,817,2252,2026
"2023-08-17 03:39:00",118476,12.49,20.62,907,819,2249,2031
"2023-08-17 03:40:00",118477,12.5,20.61,909,820,2254,2033
"2023-08-17 03:41:00",118478,12.5,20.6,907,822,2249,2038
"2023-08-17 03:42:00",118479,12.5,20.6,907,823,2249,2041
"2023-08-17 03:43:00",118480,12.5,20.59,910,823,2259,2041
"2023-08-17 03:44:00",118481,12.49,20.59,912,823,2262,2041
